,0,1,2,3,4,5,6,7,8,11,12,13
1718,NOTARÍA 20, CANCUN, QUINTANA ROO, CARACTER: AUXILIAR, GRANADA 30, SUPERMANZANA 2-A  CANCUN, QUINTANA ROO, Socio desde: 2010, 01 998 884 7169,notaria20@notariacancun.com,,
1719,NOTARÍA 94, CANCUN, QUINTANA ROO, CARACTER: TITULAR, NIEBLA , SUPERMANZANA 18  CANCUN, QUINTANA ROO, Socio desde: 2018, 884 0190,bppolanco@hotmail.com,,
1720,NOTARÍA 39, CANCUN, QUINTANA ROO, CARACTER: TITULAR, RET 7 ROBALO 20 INT. A, SUPER MANZANA 3  CANCUN, QUINTANA ROO, Socio desde: 2007, 01 998 887 3477,info@notaria39.com.mx,,
1721,NOTARÍA 2, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, AV. NADER 29, SUPERMANZANA 2-A  CANCUN, QUINTANA ROO, Socio desde: 2008, 01 998 884 1293,bazancastro@yahoo.com.mx,,
1722,NOTARÍA 77, CANCUN BENITO JUAREZ, QUINTANA ROO, CARACTER: TITULAR, CALLE DOS SN INT. SEGUNDO PISO, CENTRO  CANCUN BENITO JUAREZ, QUINTANA ROO, Socio desde: 2013, ,recepcion@notaria77cancun.com,,
1723,NOTARÍA 38, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. TANKAH , CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2007, 01 998 892 01 11,carmen-nicolas@notaria38cancun.com,,
1724,NOTARÍA 18, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. COBA 121, SUPER MANZANA 30  CANCUN, QUINTANA ROO, Socio desde: 1993, ,tovilla@notaria18cancun.com.mx,,
1725,NOTARÍA 113, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, AV. YAXCHILAN S/N INT. OFICINA 203, SUPERMANZANA 17  CANCUN, QUINTANA ROO, Socio desde: 2018, 019982677482,contabilidadnot113@gmail.com,,
1726,NOTARÍA 119, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA BONAMPAK S/N, SUPERMANZANA 3 CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2018, 0199 86 88 07 56,dgonzalez@np119cancun.com,,
1727,NOTARÍA 113, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. YAXCHILAN OFICINA 3, SUPERMANZANA 17  CANCUN, QUINTANA ROO, Socio desde: 2018, 01 998 26 77 482,contabilidadnot113@gmail.com,,
1728,NOTARÍA 43, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AV. SAN SALVADOR 453, FRAMBOYANES  CHETUMAL, QUINTANA ROO, Socio desde: 2008, 01 983 129 1904,notaria43chetumal@hotmail.com,,
1729,NOTARÍA 16, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AVENIDA EFRAIN AGUILAR 392 INT. 1, CAMPESTRE  CHETUMAL, QUINTANA ROO, Socio desde: 2011, ,elmerparedes@live.com.mx,,
1730,NOTARÍA 14, CANCUN, QUINTANA ROO, CARACTER: TITULAR, RETORNO PECARI 30, SUPERMANZANA 20  CANCUN, QUINTANA ROO, Socio desde: 2011, ,ennarosavr@hotmail.com,,
1731,NOTARÍA 55, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AV. ALVARO OBREGON 226 INT. B, CENTRO  CHETUMAL, QUINTANA ROO, Socio desde: 2010, 01 983 833 4771,notarioalonso55@gmail.com,,
1732,NOTARÍA 45, PLAYA DEL CARMEN SOLIDARIDAD, QUINTANA ROO, CARACTER: AUXILIAR, AV. COLOSIO , SM 56 RESIDENCIAL SANTA FE  PLAYA DEL CARMEN SOLIDARIDAD, QUINTANA ROO, Socio desde: 2010, 01 998 877 1800,ehgraniel@prodigy.net.mx,,
1733,NOTARÍA 12, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. NADER 4 INT. DESP A 12 Y 13, CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2001, LOS MISMOS,ongs02@hotmail.com,,
1734,NOTARÍA 68, CANCUN, QUINTANA ROO, CARACTER: AUXILIAR, PLAZA BONITA MERCADO 28 ISLA b INT. LOCALES 1 Y 2 P BAJA, AV XEL-HA SUPERMANZANA 28  CANCUN, QUINTANA ROO, Socio desde: 2011, ,ftraconis20@hotmail.com,,
1735,NOTARÍA 10, CANCUN, QUINTANA ROO, CARACTER: TITULAR, CALLE ROSAS 22, SUPERMANZANA 22  CANCUN, QUINTANA ROO, Socio desde: 2019, 01 998 884 85 46,notariadiez_lechon@hotmail.com,,
1736,NOTARÍA 68, CANCUN, QUINTANA ROO, CARACTER: TITULAR, PLAZA BONITA ISLA B INT. LOCALES 1 Y 2, XELHA  CANCUN, QUINTANA ROO, Socio desde: 2012, 19988844083,notaria68qroo@gmail.com,,
1737,NOTARÍA 82, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, AV. CHEMUYIL 1345, FRACCIONAMIENTO GALAXIA DEL CARMEN  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2015, 984 109 1087,notaria82playa@gmail.com,,
1738,NOTARÍA 89, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AV. CALZADA VERACRUZ 246, ADOLFO LOPEZ MATEOS  CHETUMAL, QUINTANA ROO, Socio desde: 2017, 983831455948,notario@notaria89qroo.com,,
1739,NOTARÍA 19, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV BONAMPAK 101, SUPERMANZANA 3  CANCUN, QUINTANA ROO, Socio desde: 2015, ,notpub19@hotmail.com,,
1740,NOTARÍA 29, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. XCARET EDIFICIO CANCUN INT. PLANTA BAJA, SUPERMANZANA 36  CANCUN, QUINTANA ROO, Socio desde: 2012, ,notaria29cancun@prodigy.net.mx,,
1741,NOTARÍA 78, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: AUXILIAR, AV. 40 NORTE S/N, LUIS DONALDO COLOSIO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2018, 019841473794,gonzalo.zavala@notaria-78.mx,,
1742,NOTARÍA 62, CANCUN, QUINTANA ROO, CARACTER: TITULAR, CARACOL 74 INT. RET 7, SUPERMANZANA 27  CANCUN, QUINTANA ROO, Socio desde: 2011, 01 998 884 0477,notario@n62.mx,,
1743,NOTARÍA 117, CANCUN, QUINTANA ROO, CARACTER: TITULAR, TORRES SPECTRUM PH 07 AVENIDA SAYIL S/N, SUPERMANZANA 6  CANCUN, QUINTANA ROO, Socio desde: 2019, 01998 500 22 15,notario@notaria117cancun.com,,
1744,NOTARÍA 102, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, AVE. PASEO TULUM EDIF BUGAMBILIAS RETORNO ED2, PLAYACAR FASE II  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2018, 01 984 873 0655,israel.canto@cantoviana.com,,
1745,NOTARÍA 64, CANCUN, QUINTANA ROO, CARACTER: TITULAR, PLAZA NICHUPTE S/N INT. LOCAL 201, SUPERMANZANA 16  CANCUN, QUINTANA ROO, Socio desde: 2011, 01 998 802 20 00,ivonnelemus@notaria64qroo.com,,
1746,NOTARÍA 33, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, ROMA 575, FLAMBOYANES  CHETUMAL, QUINTANA ROO, Socio desde: 2004, 01 983 83 22 352,notaria33quintanaroo@hotmail.com,,
1747,NOTARÍA 72, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. XEL-HA 6 INT. 1, SUPERMANZANA 26  CANCUN, QUINTANA ROO, Socio desde: 2011, 01 998 898 4981,jsauza@notaria72cancun.com,,
1748,NOTARÍA 91, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, MONTE DE LAS CASCADAS 525, FRACCIONAMIENTO BOSQUE REAL  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2018, 019841227813,contacto@91notaria.com,,
1749,NOTARÍA 52, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. KABAH SUR INT. LOCALES 308-315, SUPERMANZANA 55  CANCUN, QUINTANA ROO, Socio desde: 2007, LOS MISMOS,jrivero_ramirez@hotmail.com,,
1750,NOTARÍA 66, CANCUN, QUINTANA ROO, CARACTER: TITULAR, MARAÑON INT. PLANTA BAJA, BENITO JUAREZ  CANCUN, QUINTANA ROO, Socio desde: 2004, TEL. Y FAX,javier.reyes@notaria66cancun.com,,
1751,NOTARÍA 15, COZUMEL, QUINTANA ROO, CARACTER: AUXILIAR, CALLE 17 SUR 1100, ANDRES QUINTANA ROO II  COZUMEL, QUINTANA ROO, Socio desde: 2019, 987 21 917,javiervillalobos@notariapublica15.com.mx,,
1752,NOTARÍA 18, CANCUN, QUINTANA ROO, CARACTER: AUXILIAR, CALLE NUBE 35, SUPERMANZANA 4  CANCUN, QUINTANA ROO, Socio desde: 2011, 01 998 884 2581,tovilla@notaria18cancun.com.mx,,
1753,NOTARÍA 74, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA ACANCEH 8, SUPERMANZANA 15  CANCUN, QUINTANA ROO, Socio desde: 2011, ,j.galvan@mac.com,,
1754,NOTARÍA 32, ISLA MUJERES, QUINTANA ROO, CARACTER: TITULAR, LIC. GASTON ALEGRE LOPEZ PARCELA 461, SUPER MANZANA 2  ISLA MUJERES, QUINTANA ROO, Socio desde: 2007, 01 998 898 0595,notaria32qroo@prodigy.net.mx,,
1755,NOTARÍA 45, ISLA MUJERES, QUINTANA ROO, CARACTER: TITULAR, AV. NICOLAS BRAVO INT. LOCAL A, CENTRO  ISLA MUJERES, QUINTANA ROO, Socio desde: 2007, 01 998 8921184,notaria45qroo@hotmail.com,,
1756,NOTARÍA 78, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, AV 40 NORTE , LUIS DONALDO COLOSIO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2014, ,jorgeparra30@yahoo.com.mx,,
1757,NOTARÍA 84, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA 28 DE JULIO, 28 DE JULIO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2015, 01 984 109 3550,notaria84playadelcarmen@gmail.com,,
1758,NOTARÍA 85, QUINTANA ROO, QUINTANA ROO, CARACTER: TITULAR, AVENIDA SAYIL INT. LOCAL 103, SUPERMANZANA 6A  QUINTANA ROO, QUINTANA ROO, Socio desde: 2015, 01 998 267 7504,jubm2000@yahoo.com.mx,,
1759,NOTARÍA 8, CANCUN, QUINTANA ROO, CARACTER: TITULAR, BOULEVARD KUKULCAN KILOMETRO 2.5 INT. LOCALES 3 Y 4, VILLA PESCADORES ZONA HOTELERA  CANCUN, QUINTANA ROO, Socio desde: 2009, ,arjona@notaria8cancun.com,,
1760,NOTARÍA 115, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. SAYIL S/N INT. LOCAL 303,  CANCUN, QUINTANA ROO, Socio desde: 2018, 01 998 889 96 61,marlene.patino@notaria115.mx,,
1761,NOTARÍA 35, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, 20 AV. ESQ. CALLE 32 NORTE INT. PLANTA BAJA, GONZALO GUERRERO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2003, 01 984 803 15 05,np35@prodigy.net.mx,,
1762,NOTARÍA 63, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. IXCUN 1 INT. 3-4 , SUPERMANZANA 32  CANCUN, QUINTANA ROO, Socio desde: 2011, 01 998 898 03 38 ,josesaucedo51@yahoo.com.mx,,
1763,NOTARÍA 66, CANCUN, QUINTANA ROO, CARACTER: AUXILIAR, CALLE MARAÑON 3, SUPERMANZANA 25 CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2011, ,roberto.rodriguez@notaria66cancun.com,,
1764,NOTARÍA 28, CANCUN, QUINTANA ROO, CARACTER: TITULAR, EDIFICIO DIOMEDA, SM 00C S/N INT. OFNA. 405, PUERTO CANCUN  CANCUN, QUINTANA ROO, Socio desde: 2018,, 'com');jmj@macarigongora.com],
1765,NOTARÍA 34, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, CALLE 34 34 NTE, GONZALO GUERRERO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2004, 01 984 803 2932,contabilidad@notariapublica34.com,,
1766,NOTARÍA 106, BACALAR, QUINTANA ROO, CARACTER: TITULAR, CALLE 23 67, MARIO VILLANUEVA  BACALAR, QUINTANA ROO, Socio desde: 2018, 019836882006,notario@notaria106qr.com,,
1767,NOTARÍA 62, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, SMZA 27 74, CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2018, 01 998 884 6362,juancarlos@n62.mx,,
1768,NOTARÍA 80, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA DEL SOL MANZANA 1 LOTE 15 INT. 1 C, SUPERMANZANA 45  CANCUN, QUINTANA ROO, Socio desde: 2016, 01 99 82 06 30 61,gabymartinez0708@gmail.com,,
1769,NOTARÍA 51, CANCUN, QUINTANA ROO, CARACTER: TITULAR, CALLE PECARI 16 INT. DEPTO 1, SM 20  CANCUN, QUINTANA ROO, Socio desde: 2010, LOS MISMOS,jcaballero@notaria51qroo.com,,
1770,NOTARÍA 73, CANCUN, QUINTANA ROO, CARACTER: TITULAR, SUPERMANZANA 4 S/N INT. 230 A, CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2017, 01 998 848 08 58,jjjaimeh1@hotmail.com,,
1771,NOTARÍA 23, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AV INDEPENDENCIA 101, CENTRO  CHETUMAL, QUINTANA ROO, Socio desde: 2013, ,notaria23qroo@outlook.com,,
1772,NOTARÍA 41, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: AUXILIAR, AV. LUIS DONALDO COLOSIO PLAZA COBA INT. LOCAL 005-101-102, GALAXIA DEL CARMEN  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2010, ,jtraconis@jtvabogados.mx,,
1773,NOTARÍA 81, TULUM, QUINTANA ROO, CARACTER: TITULAR, AV TULUM 139, CENTRO  TULUM, QUINTANA ROO, Socio desde: 2015, ,notaria81tulum@gmail.com,,
1774,NOTARÍA 108, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, CAMELIAS 164, ADOLFO LOPEZ MATEOS  CHETUMAL, QUINTANA ROO, Socio desde: 2018, 01 983 28 54 140,108notaria@gmail.com,,
1775,NOTARÍA 49, CANCUN, QUINTANA ROO, CARACTER: TITULAR, CALLE VENADO 72, SUPERMANZANA 20  CANCUN, QUINTANA ROO, Socio desde: 2009, 01 998 8804 054,leonardo28@prodigy.net.mx,,
1776,NOTARÍA 54, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, RETORNO VENUSTIANO CARRANZA 569, FRACCIONAMIENTO FLAMBOYANES  CHETUMAL, QUINTANA ROO, Socio desde: 2011, 01 983 127 0370,notaria54chetu@hotmail.com,,
1777,NOTARÍA 26, SOLIDARIDAD PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, 15 AV. NORTE 159, CENTRO  SOLIDARIDAD PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2000, LOS MISMOS,notaria26@live.com.mx,,
1778,NOTARÍA 107, BACALAR, QUINTANA ROO, CARACTER: TITULAR, CALLE 30 S/N, GONZALO GUERRERO  BACALAR, QUINTANA ROO, Socio desde: 2018, 01983 11 66 552,losorioleo76@gmail.com,,
1779,NOTARÍA 58, BENITO JUAREZ, QUINTANA ROO, CARACTER: TITULAR, AV. KABAH INT. LOCAL 2 P.A., SMZA 17 CENTRO  BENITO JUAREZ, QUINTANA ROO, Socio desde: 2015, ,luispola@notaria58cancun.com,,
1780,NOTARÍA 6, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, AVENIDA NADER 8, SUPERMANZANA 2 CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2015, 884 2282,benjaminrk@hotmail.com,,
1781,NOTARÍA 67, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, SM 3, CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2013, ,lpalacios@notaria67.mx,,
1782,NOTARÍA 30, CANCUN, QUINTANA ROO, CARACTER: TITULAR, SIERRA 13, SUPERMANZANA 3 POR AV. BONAMPAK  CANCUN, QUINTANA ROO, Socio desde: 1992, 01 998 193 0110,luism@cyamex.com,,
1783,NOTARÍA 118, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. ANDRES QUINTANA ROO S/N, SUPERMANZANA 44 FRACC. ALBORADA  CANCUN, QUINTANA ROO, Socio desde: 2018, 01 998 688 9329 ,notaria118cancun@gmail.com,,
1784,NOTARÍA 109, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AV. 5 DE MAYO 67, PLUTARCO ELIAS CALLES  CHETUMAL, QUINTANA ROO, Socio desde: 2018, 01 983 832 48 92,info@n109qroo.com,,
1785,NOTARÍA 56, COZUMEL, QUINTANA ROO, CARACTER: TITULAR, PEDRO JOAQUÍN COLDWELL INT. 101 LOCAL 25, CENTRO  COZUMEL, QUINTANA ROO, Socio desde: 2012, 987 8723437,manueltotoch@gmail.com,,
1786,NOTARÍA 122, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, AV. BENITO JUAREZ S/N, PLAYA DEL CARMEN  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2019, 01984 147 9663,notario@notaria122.com,,
1787,NOTARÍA 3, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. BONAMPAK , SECCION E  CANCUN, QUINTANA ROO, Socio desde: 1979, 01 998 881-75- 41,notario@notariasanchezcancun.com,,
1788,NOTARÍA 100, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA COBA SUPERMANZANA 4, CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2017, 01 998 898 29 04,contacto@notaria100.com,,
1789,NOTARÍA 61, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, AV. LOPEZ PORTILLO 712 INT. SM-60, U. MORELOS  CANCUN, QUINTANA ROO, Socio desde: 2000, ,marcoyuricancun@gmail.com,,
1790,NOTARÍA 60, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, AV. 38 NORTE 12 INT. LOCAL A Y B, FRACCIONAMIENTO ZAZIL-HA  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2011, 01 984 109 1294,corporativo.notariapublica60@gmail.com,,
1791,NOTARÍA 112, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA CANCUN S/N, SUPERMANZANA 524 SANTA FE  CANCUN, QUINTANA ROO, Socio desde: 2018, 01 998 68 86567,notaria112@outlook.com,,
1792,NOTARÍA 69, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AVENIDA CHAPULTEPEC 183, CENTRO  CHETUMAL, QUINTANA ROO, Socio desde: 2010, ,mane_peyrefitte@hotmail.com,,
1793,NOTARÍA 4, COZUMEL, QUINTANA ROO, CARACTER: TITULAR, CALLE 11 SUR 885, ADOLFO LOPEZ MATEOS  COZUMEL, QUINTANA ROO, Socio desde: 2009, 01 987 87 20754,notaria4cozumel@hotmail.com,,
1794,NOTARÍA 7, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, AV ACANCEH LOCAL 202A, SUPER MANZANA 11  CANCUN, QUINTANA ROO, Socio desde: 2013, ,mario@notaria7cancun.com,,
1795,NOTARÍA 86, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA KABAH INT. LOCAL 5, SUPERMANZANA 13  CANCUN, QUINTANA ROO, Socio desde: 2015, 019988021606,mario@notaria86cancun.com,,
1796,NOTARÍA 124, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AV. SAYIL S/N, SM6  CANCUN, QUINTANA ROO, Socio desde: 2018, 019982880409,mtorio@notaria124cancun.com,,
1797,NOTARÍA 21, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, AV. 30 NORTE 179, CENTRO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2010, 01 984 873 0393,miguelortiz@notaria21qroo.com.mx,,
1798,NOTARÍA 70, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, PRIVADA SAN SALVADOR 257,  CHETUMAL, QUINTANA ROO, Socio desde: 2011, 01 983 833 1650,miguel.angulo@notaria70.mx,,
1799,NOTARÍA 27, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, 35 AV. NORTE, CENTRO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2007, 01 984 873 3495,notaria_publica27@hotmail.com,,
1800,NOTARÍA 36, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA NADER CALLE MERO , SUPERMANZANA 3  CANCUN, QUINTANA ROO, Socio desde: 2003, TELS Y FAX,nahumnot@hotmail.com,,
1801,NOTARÍA 25, BENITO JUAREZ, QUINTANA ROO, CARACTER: TITULAR, CALLE TEJON 10, SUPER MANZANA 20, MANZANA 4  BENITO JUAREZ, QUINTANA ROO, Socio desde: 2003,, 'com.mx');nmagana@notariapublica25.com.mx],
1802,NOTARÍA 53, CANCUN, QUINTANA ROO, CARACTER: TITULAR, ENCINO INT. PLANTA BAJA, SM 43 PEDREGAL DEL BOSQUE  CANCUN, QUINTANA ROO, Socio desde: 2009, 01 998 8878385,ocanto@notaria53.com.mx,,
1803,NOTARÍA 94, CANCUN, QUINTANA ROO, CARACTER: SUPLENTE, RINCONADA NIEBLA , SUPERMANZANA 18  CANCUN, QUINTANA ROO, Socio desde: 2018, 998 884 0190,preynoso@notaria94cancun.com,,
1804,NOTARÍA 88, KANTUNILKIN, QUINTANA ROO, CARACTER: TITULAR, 05 DE FEBRERO 491, KANTUNILKIN CENTRO  KANTUNILKIN, QUINTANA ROO, Socio desde: 2015, 045 998 215 7325,patriciomartin@notaria88qroo.com,,
1805,NOTARÍA 83, SOLIDARIDAD, QUINTANA ROO, CARACTER: TITULAR, CALLE 7 SUR INT. LOCAL 201, FRACC PLAYACAR FASE II  SOLIDARIDAD, QUINTANA ROO, Socio desde: 2013, 01 984 147 5200 al 03,notarioheredia@notaria83.mx,,
1806,NOTARÍA 37, CANCUN, QUINTANA ROO, CARACTER: TITULAR, JABEL 15, SUPERMANZANA 20  CANCUN, QUINTANA ROO, Socio desde: 2003, 01 998 310 76 60,notario@notaria37cancun.mx,,
1807,NOTARÍA 89, CHETUMAL, QUINTANA ROO, CARACTER: SUPLENTE, CALZADA VERACRUZ 246, ADOLFO LOPEZ MATEOS  CHETUMAL, QUINTANA ROO, Socio desde: 2012, 01 983 14 55 948,emiliochancob@gmail.com,,
1808,NOTARÍA 41, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, PROLONGACION LUIS DONALDO COLOSIO INT. LOCAL 5, GALAXIA DEL CARMEN  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2010, 01 984 109 4678,burodeservicioslegales@hotmail.com,,
1809,NOTARÍA 90, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, 5TA AVENIDA S/N, ZAZILHA  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2015, 01 984 873 3412,dehesa34@hotmail.com,,
1810,NOTARÍA 47, COZUMEL, QUINTANA ROO, CARACTER: TITULAR, CALLE 1A. SUR 339 INT. 1, CENTRO  COZUMEL, QUINTANA ROO, Socio desde: 2009, 01 987 87 27531,lezamaricardo@hotmail.com,,
1811,NOTARÍA 92, PUERTO MORELOS, QUINTANA ROO, CARACTER: TITULAR, AV. CARRETERA CANCUN-TULUM S/N, SMZA 15  PUERTO MORELOS, QUINTANA ROO, Socio desde: 2018, 01998 25 66 537,rivega@notaria92.mx,,
1812,NOTARÍA 57, KANTUNILKIN, QUINTANA ROO, CARACTER: TITULAR, CALLE ANDRES QUINTANA ROO NO.737, CENTRO  KANTUNILKIN, QUINTANA ROO, Socio desde: 2011, ,notaria@n57.mx,,
1813,NOTARÍA 59, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, 45 AV. , CENTRO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2014, 01 984 8030 610,rossananotaria59@gmail.com,,
1814,NOTARÍA 13, SOLIDARIDAD, QUINTANA ROO, CARACTER: TITULAR, AVENIDA 45 NORTE , GONZALO GUERRERO  SOLIDARIDAD, QUINTANA ROO, Socio desde: 2006, 01 998 887 13 13,notarias13y30@cyamex.com,,
1815,NOTARÍA 44, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, AV. SAN SALVADOR 559, OCHO DE OCTUBRE  CHETUMAL, QUINTANA ROO, Socio desde: 2014, ,notariopublico44@hotmail.com,,
1816,NOTARÍA 75, CANCUN, QUINTANA ROO, CARACTER: TITULAR, CALLE 21 NORTE 63, SM 64  CANCUN, QUINTANA ROO, Socio desde: 2016, 2518083,direccion@notaria75qroo.com,,
1817,NOTARÍA 11, CANCUN, QUINTANA ROO, CARACTER: AUXILIAR, AVENIDA PALENQUE 119, SUPERMANZANA 30  CANCUN, QUINTANA ROO, Socio desde: 2009, 01 998 887 3097 EXT. 108,notaria11cancun@hotmail.com,,
1818,NOTARÍA 15, COZUMEL, QUINTANA ROO, CARACTER: TITULAR, CALLE 17 SUR 1100, ANDRES QUINTANA ROO  COZUMEL, QUINTANA ROO, Socio desde: 2012, 01 987 872 4033,veronicavillanueva@notariapublica15.com.mx,,
1819,NOTARÍA 24, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, 30 AV. SUR 141, CENTRO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 1996, 0198 4873 1772,santincoral@prodigy.net.mx,,
1820,NOTARÍA 120, CANCUN, QUINTANA ROO, CARACTER: TITULAR, PLAYA HERMOSA S/N, SUPERMANZANA 29  CANCUN, QUINTANA ROO, Socio desde: 2018, 01 9983101030,notario120@cisjabogados.com,,
1821,NOTARÍA 15, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 16 104, MONTECRISTO  MERIDA, YUCATAN, Socio desde: 2011, 01 999 927 8750,amonsreal@hotmail.com,,
1822,NOTARÍA 39, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 25 121, MEXICO  MERIDA, YUCATAN, Socio desde: 2007, 01 999 927 0294,abreach@prodigy.net.mx,,
1823,NOTARÍA 55, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 16 110 INT. DPTO A, MEXICO  MERIDA, YUCATAN, Socio desde: 1977, 01(999)-927-47-34,abc55notaria@hotmail.com,,
1824,NOTARÍA 17, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 3 115, MEXICO NORTE  MERIDA, YUCATAN, Socio desde: 2007, 01 999 944 3006,analuisalopez30@hotmail.com,,
1825,NOTARÍA 79, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 18 190 INT. E, GARCIA GINERES  MERIDA, YUCATAN, Socio desde: 2004, 0199 9920 1685,dlnmanzanilla@hotmail.com,,
1826,NOTARÍA 52, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 39 498 INT. LETRA C, CENTRO  MERIDA, YUCATAN, Socio desde: 2011, 01 999 925 6048,afprieto@notari52yuc.com,,
1827,NOTARÍA 90, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 65 519, CENTRO  MERIDA, YUCATAN, Socio desde: 2009, 01 999 923 7330,camino_abogados@hotmail.com,,
1828,NOTARÍA 35, MERIDA, YUCATAN, CARACTER: TITULAR, CALLE 27 179, BUENAVISTA  MERIDA, YUCATAN, Socio desde: 2009, ,ayisagolib@hotmail.com,,
